EQID,"EQNAME",YYYY,MN,DD,HH,MM,SEC,LAT,LON,DEPTH,MAG,DELTA_GMT,LOC_HH,"LOC_DOW","ISO_COUNTRY","ISO_CODE",ISO_DIST,PAGER_REG,SHAKE_DEATHS,SD_FLAG,GROWTH,SHAKEMAP_UNCERT,"SHAKEMAP_GMPE",U010,U020,U030,U040,U050,U060,U070,U080,U090,U100,R010,R020,R030,R040,R050,R060,R070,R080,R090,R100,MAXMMI
198612270229,,1986,12,27,02,29,02,-23.783,-70.140,40.3,5.6,-4,22,Fri,CHILE,CL,0,4,NaN,NaN,0.0094,1.0015,Regression::Youngs97_intraslab,0,0,130383,0,1824,217345,0,0,0,0,0,876,30960,14386,10396,22090,17,0,0,0,6
198612292041,,1986,12,29,20,41,59,-26.304,27.468,5,4.8,2,22,Mon,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,4965807,3607860,482798,213641,0,0,0,0,0,0,1341631,110760,47046,18572,0,0,0,0,0,5
198612300038,,1986,12,30,00,38,32,36.633,137.885,16.3,5.6,9,9,Tue,JAPAN,JP,0,2,NaN,NaN,0.0002,1.0241,Regression::BJF97,0,0,0,41313478,3005993,176613,11235,1,0,0,0,0,0,1365681,244902,25888,4743,0,0,0,7
198701032204,,1987,01,03,22,04,07,-15.019,168.015,24.1,6.6,11,9,Sun,VANUATU,VU,0.083158,4,NaN,NaN,0.0149,1.0239,Regression::Youngs97_intraslab,0,0,4662,0,5362,0,0,0,0,0,0,0,32827,26414,42600,6947,7576,5795,0,0,8
198701041322,,1987,01,04,13,22,02,-2.401,139.453,27.2,5.9,9,22,Sun,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0038,Regression::Youngs97_intraslab,0,0,0,40730,0,0,0,0,0,0,0,4030,337245,232815,75143,18569,13229,9,0,0,7
198701052252,,1987,01,05,22,52,48,41.955,81.305,15.7,5.7,8,6,Tue,CHINA,CN,0,5,0,NaN,0.0059,1.0279,Regression::BJF97,0,0,0,159516,0,0,0,0,0,0,0,0,0,1627989,260743,9843,2190,28,0,0,7
198701061045,,1987,01,06,10,45,54,21.536,106.195,10,4.9,7,17,Tue,VIET NAM,VN,0,4,NaN,NaN,0.0102,NaN,Regression::AB06_ENA_BC_nosite,0,319124,4166867,421576,0,0,0,0,0,0,0,3541519,12427732,1072470,423340,0,0,0,0,0,5
198701071819,,1987,01,07,18,19,07,34.281,103.341,9.9,5.4,8,2,Thu,CHINA,CN,0,5,NaN,NaN,0.0059,1.0181,Regression::BJF97,0,0,28395,809839,399,0,0,0,0,0,0,0,221239,6129049,252954,5574,921,0,0,0,7
198701090614,,1987,01,09,06,14,46,39.875,141.620,74.6,6.6,9,15,Fri,JAPAN,JP,0,2,NaN,NaN,0.0002,1.0075,Regression::Youngs97_intraslab,0,0,946102,3736153,2246662,1225670,100668,0,0,0,0,0,23415,481011,789309,271186,32032,0,0,0,7
198701171122,,1987,01,17,11,22,01,-10.976,161.241,1.9,5.8,11,22,Sat,SOLOMON ISLANDS,SB,0.50106,4,NaN,NaN,0.0042,NaN,Regression::BJF97,0,0,0,10838,0,0,0,0,0,0,0,0,0,219532,23433,0,0,0,0,0,5
198701220510,,1987,01,22,05,10,51,43.515,10.154,21,4.2,1,6,Thu,ITALY,IT,0.14647,3,0,NaN,0.0004,NaN,Regression::BJF97,0,0,1416754,2520825,308893,0,0,0,0,0,0,0,348429,429471,15329,0,0,0,0,0,5
198701240809,,1987,01,24,08,09,19,41.479,79.344,7.1,6.1,8,16,Sat,CHINA,CN,0,5,NaN,NaN,0.0059,1.0455,Regression::BJF97,0,0,0,1311870,680,0,0,0,0,0,0,0,0,1928063,861164,100373,23462,6821,0,0,8
198701240813,,1987,01,24,08,13,16,41.394,79.325,35,5.5,8,16,Sat,CHINA,CN,0,5,NaN,NaN,0.0059,1.0014,Regression::Youngs97_intraslab,0,0,56932,3,0,0,0,0,0,0,0,64,435047,773494,124839,100480,38026,0,0,0,7
198701241340,,1987,01,24,13,40,39,41.468,79.232,10.7,5.2,8,21,Sat,CHINA,CN,0,5,NaN,NaN,0.0059,1.0136,Regression::BJF97,0,0,0,56935,0,0,0,0,0,0,0,0,14020,1279562,156905,9816,71,0,0,0,6
198701261111,,1987,01,26,11,11,43,35.919,1.387,11.7,4.9,1,12,Mon,ALGERIA,DZ,0,4,1,NaN,0.0122,1.0082,Regression::BJF97,0,0,891,2058500,353908,0,0,0,0,0,0,0,3435,1881233,493562,10329,0,0,0,0,6
198701262311,,1987,01,26,23,11,35,6.341,12.416,15,4.9,1,0,Tue,CAMEROON,CM,0,4,NaN,NaN,,NaN,Regression::AB06_ENA_BC_nosite,0,75330,0,8591,0,0,0,0,0,0,0,831951,270381,28389,3995,0,0,0,0,0,5
198701290243,,1987,01,29,02,43,48,1.318,126.217,45,6.4,9,11,Thu,INDONESIA,ID,0.13016,4,NaN,NaN,0.0141,1.0112,Regression::Youngs97_intraslab,0,0,0,447014,39145,0,0,0,0,0,0,55071,516863,1200077,51540,0,0,0,0,0,5
198702022018,,1987,02,02,20,18,41,-4.404,151.827,10,5.6,10,6,Tue,PAPUA NEW GUINEA,PG,0,4,NaN,NaN,0.0221,1.0245,Regression::BJF97,0,0,0,31972,14178,0,0,0,0,0,0,0,1332,142832,124161,6856,256,3,0,0,7
198702031642,,1987,02,03,16,42,42,-37.754,-73.009,32.5,5.8,-4,12,Tue,CHILE,CL,0,4,NaN,NaN,0.0094,1.0027,Regression::Youngs97_intraslab,0,0,0,1057776,111245,58559,98,0,0,0,0,0,99030,449694,403615,126040,13142,0,0,0,7
198702061223,,1987,02,06,12,23,49,37.016,141.714,37.8,6.4,9,21,Fri,JAPAN,JP,0.7152,2,NaN,NaN,0.0002,1.0047,Regression::Youngs97_intraslab,0,0,16351274,28549959,1691864,338631,0,0,0,0,0,0,602419,1952683,423485,5426,0,0,0,0,6
198702061316,,1987,02,06,13,16,18,37.023,141.725,41,6.7,9,22,Fri,JAPAN,JP,0.72476,2,NaN,NaN,0.0002,1.01,Regression::Youngs97_intraslab,0,0,1775194,40319226,4244350,539503,9750,0,0,0,0,0,130041,1782251,1008219,26195,1195,0,0,0,7
198702071157,,1987,02,07,11,57,35,-5.822,147.636,18,6.2,10,21,Sat,PAPUA NEW GUINEA,PG,0.22509,4,NaN,NaN,0.0221,1.0393,Regression::BJF97,0,0,0,221089,3,0,0,0,0,0,0,0,0,1069436,54391,14315,0,0,0,0,6
198702081748,,1987,02,08,17,48,53,1.619,126.536,35.6,6.2,9,2,Mon,INDONESIA,ID,0.30668,4,NaN,NaN,0.0141,1.0055,Regression::Youngs97_intraslab,0,0,0,486356,0,0,0,0,0,0,0,20095,910589,791796,35767,0,0,0,0,0,5
198702081833,,1987,02,08,18,33,58,-6.023,147.665,41.9,7.3,10,4,Mon,PAPUA NEW GUINEA,PG,0.091618,4,0,NaN,0.0221,1.0987,Regression::Youngs97_interface,0,0,0,133910,6856,97773,1,0,0,0,0,0,45222,792974,221817,42924,46757,0,0,0,7
198702081842,,1987,02,08,18,42,47,-6.025,147.852,35,5.5,10,4,Mon,PAPUA NEW GUINEA,PG,0.15112,4,NaN,NaN,0.0221,1.0012,Regression::Youngs97_intraslab,0,0,6878,97773,0,0,0,0,0,0,0,30587,257056,55942,33149,13487,452,0,0,0,7
198702091817,,1987,02,09,18,17,32,-5.963,147.887,41.9,6.0,10,4,Tue,PAPUA NEW GUINEA,PG,0.0803,4,NaN,NaN,0.0221,1.0031,Regression::Youngs97_intraslab,0,0,0,97779,0,0,0,0,0,0,0,0,16,41467,40754,25193,1763,0,0,0,7
198702110612,,1987,02,11,06,12,56,18.822,120.977,32.2,6.0,8,14,Wed,PHILIPPINES,PH,0.21051,3,NaN,NaN,0.018,1.0035,Regression::Youngs97_intraslab,0,0,0,0,121732,0,0,0,0,0,0,0,0,602732,411054,39267,19356,0,0,0,7
198702130718,,1987,02,13,07,18,33,0.689,126.157,56.9,6.7,9,16,Fri,INDONESIA,ID,0.26864,4,NaN,NaN,0.0141,NaN,Regression::Youngs97_intraslab,0,0,0,95215,391227,0,0,0,0,0,0,0,233322,1004074,544512,0,0,0,0,0,5
198702170303,,1987,02,17,03,03,26,33.659,120.640,14.6,5.4,8,11,Tue,CHINA,CN,0.0989,5,NaN,NaN,0.0059,NaN,Regression::AB06_ENA_BC_nosite,0,200512,6612265,967709,11998,0,0,0,0,0,0,412792,19294094,1514312,331674,2069,0,0,0,0,6
198702171100,,1987,02,17,11,00,22,-17.227,24.950,10,4.9,2,13,Tue,ZAMBIA,ZM,0,4,NaN,NaN,0.0211,NaN,Regression::AB06_ENA_BC_nosite,0,113685,12416,0,0,0,0,0,0,0,0,116084,119271,11506,3502,0,0,0,0,0,5
198702251956,,1987,02,25,19,56,33,38.075,91.158,3.6,5.8,8,3,Thu,CHINA,CN,0,5,NaN,NaN,0.0059,1.0312,Regression::BJF97,0,0,0,0,0,0,0,0,0,0,0,0,0,13317,23661,274,145,84,0,0,7
198702270831,,1987,02,27,08,31,56,53.458,-167.279,15.9,6.9,-9,23,Thu,UNITED STATES MINOR OUTLYING ISLANDS,UM,0,2,NaN,NaN,-0.00115,1.1481,Regression::BJF97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046,2487,0,0,0,0,6
198702272334,"Kefallinia Island, Greece",1987,02,27,23,34,55,38.441,20.390,17.6,5.7,1,0,Sat,GREECE,GR,0.082147,3,NaN,NaN,0.0018,1.0237,Regression::BJF97,0,0,0,1066582,70548,1002,0,0,0,0,0,0,0,606306,106338,4792,23,0,0,0,6
198703020142,"Edgecumbe, New Zealand",1987,03,02,01,42,38,-38.051,176.873,50.3,6.5,12,13,Mon,NEW ZEALAND,NZ,0,1,0,NaN,0.0099,0.82127,Regression::BJF97,0,0,0,114631,197018,48339,12059,13894,0,0,0,0,0,40246,151316,9632,2130,2482,389,0,9
198703020150,"Edgecumbe, New Zealand (Aftershock)",1987,03,02,01,50,59,-37.940,176.992,19.6,5.8,12,13,Mon,NEW ZEALAND,NZ,0.000983,1,NaN,NaN,0.0099,1.0309,Regression::BJF97,0,0,0,224707,134247,3777,322,18990,0,0,0,0,0,145104,43705,3290,2250,45,0,0,8
198703020755,,1987,03,02,07,55,08,-37.912,176.848,10,5.5,12,19,Mon,NEW ZEALAND,NZ,0,1,NaN,NaN,0.0099,1.021,Regression::BJF97,0,0,0,317599,135070,21524,707,0,0,0,0,0,0,164098,42075,1282,835,1273,0,0,8
198703050917,,1987,03,05,09,17,05,-24.396,-70.099,46.4,7.5,-4,5,Thu,CHILE,CL,0,4,1,NaN,0.0094,1.1475,Regression::Youngs97_interface,0,0,0,130612,0,183774,35778,0,0,0,0,0,1372,43685,28413,39988,9844,498,0,0,8
198703050951,,1987,03,05,09,51,54,-24.499,-70.184,43.9,5.6,-4,5,Thu,CHILE,CL,0,4,NaN,NaN,0.0094,1.0015,Regression::Youngs97_intraslab,0,0,0,219552,0,0,0,0,0,0,0,204,21018,44681,7694,1391,0,0,0,0,6
198703051055,,1987,03,05,10,55,14,-24.440,-70.571,31.4,6.9,-5,5,Thu,CHILE,CL,0.020261,4,NaN,NaN,0.0094,1.033,Regression::Youngs97_intraslab,0,0,2,130610,0,219553,0,0,0,0,0,0,7871,55533,22179,32048,5205,160,0,0,8
198703060154,,1987,03,06,01,54,51,0.041,-77.664,12,6.4,-5,20,Thu,ECUADOR,EC,0,4,NaN,NaN,0.015,1.0745,Regression::BJF97,0,0,0,4250205,2544705,1041,0,0,0,0,0,0,0,4199596,898833,26127,1222,1103,249,0,9
198703060410,"Reventador, Ecuador",1987,03,06,04,10,44,0.083,-77.786,18.3,7.1,-5,23,Thu,ECUADOR,EC,0,4,1000,2,0.015,1.1779,Regression::BJF97,0,0,0,6258751,1623399,1566742,145525,0,0,0,0,0,0,2910153,2505495,224884,57534,13913,1644,697,9
198703060417,,1987,03,06,04,17,32,-0.301,-77.559,20,5.5,-5,23,Thu,ECUADOR,EC,0,4,NaN,NaN,0.015,1.0202,Regression::BJF97,0,0,16136,3302936,8666,0,0,0,0,0,0,0,86739,2127450,68939,1019,421,0,0,0,7
198703060706,,1987,03,06,07,06,45,-24.078,-70.122,42.1,6.0,-4,3,Fri,CHILE,CL,0,4,NaN,NaN,0.0094,1.0033,Regression::Youngs97_intraslab,0,0,0,0,61078,158479,0,0,0,0,0,0,0,11025,11681,20420,2073,0,0,0,7
198703060814,,1987,03,06,08,14,49,0.118,-77.867,5.4,6.0,-5,3,Fri,ECUADOR,EC,0,4,NaN,NaN,0.015,1.0447,Regression::BJF97,0,0,0,979776,1485963,4571,0,0,0,0,0,0,0,687431,283366,25708,1353,464,0,0,8
198703060939,,1987,03,06,09,39,56,-24.096,-70.085,44.5,6.2,-4,5,Fri,CHILE,CL,0,4,NaN,NaN,0.0094,1.005,Regression::Youngs97_intraslab,0,0,27181,103435,16808,202750,0,0,0,0,0,3468,47456,31494,14999,23040,3252,0,0,0,7
198703092032,,1987,03,09,20,32,19,22.284,120.288,25.8,4.5,8,4,Tue,TAIWAN; PROVINCE OF CHINA,TW,0.073551,2,NaN,NaN,0.0061,NaN,Regression::Youngs97_intraslab,0,516329,1539457,2307348,1385171,0,0,0,0,0,0,163464,209979,25632,9519,1759,0,0,0,0,6
198703161221,,1987,03,16,12,21,42,-6.456,147.666,37.2,5.5,10,22,Mon,PAPUA NEW GUINEA,PG,0,4,NaN,NaN,0.0221,1.0014,Regression::Youngs97_intraslab,0,35023,26531,89631,8352,0,0,0,0,0,0,70329,288578,103075,25555,24791,0,0,0,0,6
198703161233,,1987,03,16,12,33,38,-6.395,147.691,40.3,5.6,10,22,Mon,PAPUA NEW GUINEA,PG,0,4,NaN,NaN,0.0221,1.0016,Regression::Youngs97_intraslab,0,55,60007,88591,10789,0,0,0,0,0,0,45756,262573,134472,24970,28138,0,0,0,0,6
198703161549,,1987,03,16,15,49,40,-6.418,147.645,37.6,6.0,10,1,Tue,PAPUA NEW GUINEA,PG,0,4,NaN,NaN,0.0221,1.0039,Regression::Youngs97_intraslab,0,0,0,6871,97983,0,0,0,0,0,0,0,33,116087,37441,23712,17371,0,0,0,7
198703180336,,1987,03,18,03,36,31,32.052,131.775,51.4,6.6,9,12,Wed,JAPAN,JP,0.23935,2,1,NaN,0.0002,1.0093,Regression::Youngs97_intraslab,0,0,3308595,11248964,3560801,493281,573667,0,0,0,0,0,348163,1493222,800981,157737,18976,0,0,0,7
198703190128,,1987,03,19,01,28,55,6.761,-76.430,23.3,5.4,-5,20,Wed,COLOMBIA,CO,0,4,NaN,NaN,0.0146,1.0015,Regression::Youngs97_intraslab,0,590436,734103,2616498,9771,3935,0,0,0,0,0,493659,1102025,375737,98756,38200,20147,0,0,0,7
198703220323,,1987,03,22,03,23,59,-23.945,-70.047,39.4,6.0,-4,23,Sat,CHILE,CL,0,4,NaN,NaN,0.0094,1.0035,Regression::Youngs97_intraslab,0,0,0,0,8720,210926,0,0,0,0,0,0,0,7100,13183,22650,2806,0,0,0,7
198703241249,,1987,03,24,12,49,48,37.478,137.885,25.6,5.6,9,21,Tue,JAPAN,JP,0.37179,2,NaN,NaN,0.0002,NaN,Regression::Youngs97_intraslab,0,3103,7562938,4207603,465749,70423,0,0,0,0,0,2885,510038,355337,181475,7034,0,0,0,0,6
198703250243,,1987,03,25,02,43,20,-32.912,-64.185,29,4.5,-3,23,Tue,ARGENTINA,AR,0,4,NaN,NaN,0.0096,NaN,Regression::AB06_ENA_BC_nosite,0,263044,129115,0,0,0,0,0,0,0,22,364142,28850,0,0,0,0,0,0,0,3
198703281126,,1987,03,28,11,26,39,30.732,131.446,33.9,5.7,9,20,Sat,JAPAN,JP,0.36317,2,NaN,NaN,0.0002,NaN,Regression::Youngs97_intraslab,0,0,422020,1730890,57024,8029,0,0,0,0,0,0,224611,298215,52865,8811,0,0,0,0,6
198704070040,,1987,04,07,00,40,46,37.378,141.693,42.3,6.6,9,9,Tue,JAPAN,JP,0.65319,2,NaN,NaN,0.0002,1.0082,Regression::Youngs97_intraslab,0,0,10450653,32331240,4003844,480181,39341,0,0,0,0,0,262757,2045264,677304,35174,2172,0,0,0,7
198704090048,,1987,04,09,00,48,55,1.230,128.390,27,6.2,9,9,Thu,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0085,Regression::Youngs97_intraslab,0,59749,0,0,0,0,0,0,0,0,0,179923,78449,289732,206652,76496,25694,0,0,0,7
198704110226,,1987,04,11,02,26,23,41.639,12.606,17,4.1,1,3,Sat,ITALY,IT,0,3,0,NaN,0.0004,NaN,Regression::BJF97,0,0,580120,2708085,1850030,4609,0,0,0,0,0,0,402508,539666,27047,312,0,0,0,0,6
198704140939,,1987,04,14,09,39,53,-26.692,26.614,13,4.9,2,11,Tue,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,4004446,782702,252235,32459,0,0,0,0,0,0,557537,507602,43227,13343,0,0,0,0,0,5
198704161923,,1987,04,16,19,23,25,37.090,141.526,41.3,6.0,9,4,Fri,JAPAN,JP,0.51806,2,NaN,NaN,0.0002,1.0023,Regression::Youngs97_intraslab,0,0,0,1191462,962127,202028,0,0,0,0,0,0,0,277173,178141,3983,0,0,0,0,6
198704181659,,1987,04,18,16,59,48,22.489,79.283,15,4.9,5.5,21.5,Sat,INDIA,IN,0,5,NaN,NaN,0.0138,NaN,Regression::AB06_ENA_BC_nosite,0,826561,2174451,26910,1554,0,0,0,0,0,0,4204814,4180560,378682,77298,0,0,0,0,0,5
198704222013,,1987,04,22,20,13,27,37.168,141.401,50.9,6.6,9,5,Thu,JAPAN,JP,0.38933,2,NaN,NaN,0.0002,1.0092,Regression::Youngs97_intraslab,0,0,2968230,39252498,5222545,759331,320035,0,0,0,0,0,182629,1695057,1112610,189585,6178,0,0,0,7
198704251922,,1987,04,25,19,22,08,2.409,98.906,7.7,6.4,7,2,Sun,INDONESIA,ID,0,4,2,NaN,0.0141,1.0744,Regression::BJF97,0,0,0,8935726,2929327,0,0,0,0,0,0,0,48770,7655957,2670858,217194,312471,22737,15117,0,9
198704281532,,1987,04,28,15,32,29,2.069,99.016,4.4,5.7,7,22,Tue,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0277,Regression::BJF97,0,0,0,4674358,64237,0,0,0,0,0,0,0,125326,5142495,927544,56055,17058,860,0,0,8
198704290145,,1987,04,29,01,45,24,27.423,56.109,8.7,5.7,3.5,4.5,Wed,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,NaN,NaN,0.011,1.0266,Regression::BJF97,0,0,0,439213,235099,129352,1673,0,0,0,0,0,0,584316,179384,2190,200,0,0,0,7
198704300517,,1987,04,30,05,17,38,39.737,74.544,8.8,5.7,8,13,Thu,CHINA,CN,0,5,NaN,NaN,0.0059,1.0281,Regression::BJF97,0,0,0,707257,0,0,0,0,0,0,0,0,0,2251681,57831,2548,622,10,0,0,7
198705022043,"Reggio nell'Emilia, Italy",1987,05,02,20,43,55,44.809,10.680,15,5.2,1,21,Sat,ITALY,IT,0,3,0,NaN,0.0004,0.97244,Regression::BJF97,0,0,25887,15830165,1297454,263499,0,0,0,0,0,0,9845,3748823,809266,101305,0,0,0,0,6
198705061239,,1987,05,06,12,39,49,-5.680,152.698,9.5,6.4,10,22,Wed,PAPUA NEW GUINEA,PG,0.64893,4,NaN,NaN,0.0221,NaN,Regression::BJF97,0,0,0,38567,0,0,0,0,0,0,0,0,0,350905,9986,0,0,0,0,0,5
198705141557,,1987,05,14,15,57,28,-33.739,-72.160,30.3,5.8,-4,11,Thu,CHILE,CL,0.35305,4,NaN,NaN,0.0094,1.0021,Regression::Youngs97_intraslab,0,0,233127,6299961,83064,0,0,0,0,0,0,0,209333,662786,182129,68599,84,0,0,0,6
198705141604,,1987,05,14,16,04,28,-5.713,-81.367,30.5,5.9,-5,11,Thu,PERU,PE,0.28278,4,NaN,NaN,0.0132,1.0028,Regression::Youngs97_intraslab,0,0,692140,101036,0,0,0,0,0,0,0,15054,718092,580409,478219,4232,0,0,0,0,6
198705180723,,1987,05,18,07,23,25,-2.230,99.933,34.1,6.0,7,14,Mon,INDONESIA,ID,0.13944,4,NaN,NaN,0.0141,1.0034,Regression::Youngs97_intraslab,0,0,0,1991,0,0,0,0,0,0,0,0,587,342043,31308,5925,10624,0,0,0,7
198705180727,,1987,05,18,07,27,02,8.270,125.331,19.1,6.2,8,15,Mon,PHILIPPINES,PH,0,3,1,NaN,0.018,1.0588,Regression::BJF97,0,0,18017,5875870,915130,14541,0,0,0,0,0,0,348154,12681749,2820030,101217,15521,11616,4,0,8
198705191256,,1987,05,19,12,56,26,-30.344,-71.512,37.3,6.1,-4,8,Tue,CHILE,CL,0,4,NaN,NaN,0.0094,1.0048,Regression::Youngs97_intraslab,0,129497,334519,24988,98,368959,44,0,0,0,0,60133,302092,69182,47382,25218,17270,0,0,0,7
198705231709,,1987,05,23,17,09,05,8.023,125.479,22.4,5.7,8,1,Sun,PHILIPPINES,PH,0,3,1,NaN,0.018,1.0027,Regression::Youngs97_intraslab,0,8,583880,2253179,203548,14544,0,0,0,0,0,177573,3029501,3434519,1521788,458572,70462,0,0,0,7
198705251131,"Mt. Vatnafjoll, Iceland",1987,05,25,11,31,57,63.782,-19.685,11.3,6.0,0,11,Mon,ICELAND,IS,0,2,NaN,NaN,0.0087,1.0423,Regression::BJF97,0,0,0,0,0,0,0,0,0,0,0,0,0,7893,2199,0,0,0,0,0,5
198705290627,,1987,05,29,06,27,51,34.059,48.285,25,5.3,3.5,9.5,Fri,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,2,NaN,0.011,1.0012,Regression::Youngs97_intraslab,0,0,1275977,1701873,828229,77649,98638,0,0,0,0,147669,1275787,537923,174326,119386,16863,0,0,0,7
198705291135,,1987,05,29,11,35,53,-26.906,26.634,5,4.9,2,13,Fri,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,4249179,676215,3292,281765,0,0,0,0,0,0,406076,510588,51602,12672,0,0,0,0,0,5
198706052125,,1987,06,05,21,25,12,5.371,127.494,39,6.1,8,5,Sat,INDONESIA,ID,0.69098,4,NaN,NaN,0.0141,NaN,Regression::Youngs97_intraslab,0,102814,1939669,0,0,0,0,0,0,0,0,2317047,2897894,177976,10736,0,0,0,0,0,5
198706061840,,1987,06,06,18,40,32,10.698,126.022,38,6.4,8,2,Sun,PHILIPPINES,PH,0.076812,3,NaN,NaN,0.018,1.0072,Regression::Youngs97_intraslab,0,111591,2015950,1626613,231785,0,1,0,0,0,0,1338680,5791952,3411561,1042004,104087,39874,414,0,0,8
198706070549,,1987,06,07,05,49,48,20.431,121.339,40.7,6.2,8,13,Sun,PHILIPPINES,PH,0.4531,3,NaN,NaN,0.018,NaN,Regression::Youngs97_intraslab,0,0,3872996,30950,7,0,0,0,0,0,0,0,1219481,26720,396,8661,0,0,0,0,6
198706071330,,1987,06,07,13,30,17,16.783,-98.694,40.9,5.3,-6,7,Sun,MEXICO,MX,0,3,NaN,NaN,0.0116,1.0008,Regression::Youngs97_intraslab,0,673781,1209271,347733,60199,0,0,0,0,0,0,647148,920969,566603,250450,59759,0,0,0,0,6
198706102348,,1987,06,10,23,48,52,38.821,-87.885,1.3,5.1,-6,17,Wed,UNITED STATES,US,0,2,0,NaN,0.0091,1.0078,Regression::AB06_ENA_BC_nosite,0,1253365,1469893,32315,27951,0,0,0,0,0,0,180751,665802,29877,9042,1394,0,0,0,0,6
198706140526,,1987,06,14,05,26,04,10.364,126.135,44.5,5.6,8,13,Sun,PHILIPPINES,PH,0.30723,3,NaN,NaN,0.018,NaN,Regression::Youngs97_intraslab,0,89753,532936,58293,0,0,0,0,0,0,0,211407,2477118,1224591,177002,667,0,0,0,0,6
198706150623,,1987,06,15,06,23,10,-12.495,-76.718,44.5,5.4,-5,1,Mon,PERU,PE,0,4,NaN,NaN,0.0132,1.0009,Regression::Youngs97_intraslab,0,55530,1042316,1210427,5618164,38552,0,0,0,0,0,146903,633050,185154,52227,10630,0,0,0,0,6
198706170132,,1987,06,17,01,32,56,-5.586,130.844,84.8,7.1,9,10,Wed,INDONESIA,ID,1.0865,4,NaN,NaN,0.0141,NaN,Regression::Youngs97_intraslab,0,0,0,92211,16333,338,0,0,0,0,0,0,100371,513963,100771,875,0,0,0,0,6
198706181001,,1987,06,18,10,01,05,17.324,121.347,13.2,5.9,8,18,Thu,PHILIPPINES,PH,0,3,0,NaN,0.018,1.0364,Regression::BJF97,0,0,0,967131,115778,1959,0,0,0,0,0,0,0,4955723,2115161,148736,20756,1621,0,0,8
198706210546,,1987,06,21,05,46,11,54.181,-162.651,34,6.5,-9,20,Sat,UNITED STATES MINOR OUTLYING ISLANDS,UM,0.1892,2,NaN,NaN,-0.00115,1.0159,Regression::Youngs97_intraslab,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,1061,0,0,0,0,0,5
198706270017,,1987,06,27,00,17,06,-2.090,138.189,22,6.5,9,9,Sat,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0832,Regression::BJF97,0,0,0,123096,0,0,0,0,0,0,0,0,38,926706,113396,11171,3541,2321,232,0,9
198707060106,,1987,07,06,01,06,08,-27.059,-108.351,9.1,6.7,-6,19,Sun,CHILE,CL,0.87953,4,NaN,NaN,0.0094,NaN,Regression::BJF97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387,0,0,0,0,0,5
198707060249,,1987,07,06,02,49,43,-14.038,167.923,36.7,6.6,11,13,Mon,VANUATU,VU,0.3038,4,NaN,NaN,0.0149,1.0126,Regression::Youngs97_intraslab,0,0,0,5402,0,0,0,0,0,0,0,0,17972,55142,11536,587,5018,0,0,0,7
198707301246,,1987,07,30,12,46,27,-26.849,26.536,5,5.0,2,14,Thu,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,181,688547,69391,215807,0,0,0,0,0,0,7436,574643,56191,23621,0,0,0,0,0,5
198707312356,,1987,07,31,23,56,58,40.389,-124.196,17.7,6.0,-8,15,Fri,UNITED STATES,US,0,1,NaN,NaN,0.0091,1.0439,Regression::BJF97,0,0,0,35,78148,13632,3295,0,0,0,0,0,0,8173,13264,1657,400,4,0,0,7
198708020907,,1987,08,02,09,07,34,25.002,115.566,11.2,4.9,8,17,Sun,CHINA,CN,0,5,3,NaN,0.0059,NaN,Regression::AB06_ENA_BC_nosite,0,1566031,916355,14919,4,0,0,0,0,0,0,7191143,3037020,413903,93744,0,0,0,0,0,5
198708022319,,1987,08,02,23,19,10,25.133,115.603,10,4.7,8,7,Mon,CHINA,CN,0,5,NaN,NaN,0.0059,NaN,Regression::AB06_ENA_BC_nosite,0,2406745,83835,16618,0,0,0,0,0,0,0,10038464,864994,334109,49242,0,0,0,0,0,5
198708041504,,1987,08,04,15,04,41,-40.547,-73.402,41,5.4,-4,11,Tue,CHILE,CL,0,4,NaN,NaN,0.0094,1.001,Regression::Youngs97_intraslab,0,4794,24047,316018,29767,135718,0,0,0,0,0,617,163121,187099,111267,13146,0,0,0,0,6
198708081548,,1987,08,08,15,48,58,-19.092,-70.006,71.2,7.2,-4,11,Sat,CHILE,CL,0,4,5,NaN,0.0094,1.0394,Regression::Youngs97_intraslab,0,0,587,2365406,66813,390574,158439,0,0,0,0,0,18354,583490,139016,26148,13947,112,0,0,8
198708092115,,1987,08,09,21,14,57,29.459,83.678,15,5.6,8,5,Mon,CHINA,CN,0,5,NaN,NaN,0.0059,1.025,Regression::BJF97,0,0,310,410897,0,0,0,0,0,0,0,0,97628,5447265,21431,303,51,0,0,0,6
